id,name,s3_path,content_start,content_end,publication_date,modification_date,content_length,origin_date,collection,night_imaging_mode,night_mode_rule,product_type,processing_level,operational_mode,platform_serial_identifier,instrument_short_name,tile_id,relative_orbit_number,orbit_number,cloud_cover,processing_baseline,quality_status,attributes_json
1fe5dd0f-d636-43a8-8a02-08c01bb36498,S2A_MSIL1C_20251212T221731_N0511_R058_T29TQE_20251212T222930.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/12/S2A_MSIL1C_20251212T221731_N0511_R058_T29TQE_20251212T222930.SAFE,2025-12-12T22:17:31.024000Z,2025-12-12T22:17:31.024000Z,2025-12-12T23:01:19.782832Z,2025-12-12T23:01:19.782832Z,5096408,2025-12-12T22:58:22.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,29TQE,58,54710,0.0,,,"{""beginningDateTime"": ""2025-12-12T22:17:31.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11"", ""endingDateTime"": ""2025-12-12T22:17:31.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T29TQE_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54710, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-12T22:29:30.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251212T221731_054710_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 58, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T29TQE_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251212T222930_A054710_T29TQE_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-12T22:58:22Z,2025-12-12T22:58:21Z,2025-12-12T22:58:22Z"", ""tileId"": ""29TQE""}"
8b3bdd51-63d5-4417-b06d-902e0811e9a5,S2A_MSIL1C_20251212T221731_N0511_R058_T30TTK_20251212T222930.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/12/S2A_MSIL1C_20251212T221731_N0511_R058_T30TTK_20251212T222930.SAFE,2025-12-12T22:17:31.024000Z,2025-12-12T22:17:31.024000Z,2025-12-12T23:01:52.668539Z,2025-12-12T23:01:52.668539Z,5396474,2025-12-12T22:58:22.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,30TTK,58,54710,0.0,,,"{""beginningDateTime"": ""2025-12-12T22:17:31.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11"", ""endingDateTime"": ""2025-12-12T22:17:31.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TTK_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54710, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-12T22:29:30.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251212T221731_054710_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 58, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TTK_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251212T222930_A054710_T30TTK_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-12T22:58:22Z,2025-12-12T22:58:21Z,2025-12-12T22:58:22Z"", ""tileId"": ""30TTK""}"
39a7f3a5-da72-497f-a74c-916b2a80b354,S2A_MSIL1C_20251212T221731_N0511_R058_T30TUK_20251212T222930.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/12/S2A_MSIL1C_20251212T221731_N0511_R058_T30TUK_20251212T222930.SAFE,2025-12-12T22:17:31.024000Z,2025-12-12T22:17:31.024000Z,2025-12-12T23:01:54.227605Z,2025-12-12T23:01:54.227605Z,5006059,2025-12-12T22:58:22.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,30TUK,58,54710,0.0,,,"{""beginningDateTime"": ""2025-12-12T22:17:31.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11"", ""endingDateTime"": ""2025-12-12T22:17:31.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TUK_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54710, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-12T22:29:30.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251212T221731_054710_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 58, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TUK_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251212T222930_A054710_T30TUK_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-12T22:58:22Z,2025-12-12T22:58:21Z,2025-12-12T22:58:22Z"", ""tileId"": ""30TUK""}"
69c7d757-b4bd-4884-b572-0db82cc8144b,S2A_MSIL1C_20251212T221731_N0511_R058_T30TUL_20251212T222930.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/12/S2A_MSIL1C_20251212T221731_N0511_R058_T30TUL_20251212T222930.SAFE,2025-12-12T22:17:31.024000Z,2025-12-12T22:17:31.024000Z,2025-12-12T23:01:25.212118Z,2025-12-12T23:01:25.212118Z,3663829,2025-12-12T22:58:22.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,30TUL,58,54710,0.0,,,"{""beginningDateTime"": ""2025-12-12T22:17:31.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11"", ""endingDateTime"": ""2025-12-12T22:17:31.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TUL_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54710, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-12T22:29:30.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251212T221731_054710_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 58, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TUL_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251212T222930_A054710_T30TUL_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-12T22:58:22Z,2025-12-12T22:58:21Z,2025-12-12T22:58:22Z"", ""tileId"": ""30TUL""}"
19cd516e-0d23-4987-8c98-2ec7610d066f,S2A_MSIL1C_20251212T221731_N0511_R058_T30TVK_20251212T222930.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/12/S2A_MSIL1C_20251212T221731_N0511_R058_T30TVK_20251212T222930.SAFE,2025-12-12T22:17:31.024000Z,2025-12-12T22:17:31.024000Z,2025-12-12T23:01:17.761009Z,2025-12-12T23:01:17.761009Z,5151856,2025-12-12T22:58:22.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,30TVK,58,54710,0.0,,,"{""beginningDateTime"": ""2025-12-12T22:17:31.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11"", ""endingDateTime"": ""2025-12-12T22:17:31.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TVK_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54710, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-12T22:29:30.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251212T221731_054710_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 58, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TVK_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251212T222930_A054710_T30TVK_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-12T22:58:22Z,2025-12-12T22:58:21Z,2025-12-12T22:58:22Z"", ""tileId"": ""30TVK""}"
85a3c9a9-b94a-4ea1-bbb8-92155819818f,S2A_MSIL1C_20251212T221731_N0511_R058_T30TVL_20251212T222930.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/12/S2A_MSIL1C_20251212T221731_N0511_R058_T30TVL_20251212T222930.SAFE,2025-12-12T22:17:31.024000Z,2025-12-12T22:17:31.024000Z,2025-12-12T23:01:53.773584Z,2025-12-12T23:01:53.773584Z,4147162,2025-12-12T22:58:22.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,30TVL,58,54710,0.0,,,"{""beginningDateTime"": ""2025-12-12T22:17:31.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11"", ""endingDateTime"": ""2025-12-12T22:17:31.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TVL_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54710, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-12T22:29:30.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251212T221731_054710_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 58, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251212T222930_A054710_T30TVL_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251212T222930_S20251212T221725_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251212T222930_A054710_T30TVL_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-12T22:58:22Z,2025-12-12T22:58:21Z,2025-12-12T22:58:22Z"", ""tileId"": ""30TVL""}"
ca060b3e-1e6f-43f8-9e41-0866dcc1933b,S2A_MSIL1C_20251214T125201_N0511_R081_T53SPU_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T53SPU_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:25.021870Z,2025-12-14T15:39:25.021870Z,5334402,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,53SPU,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SPU_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SPU_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T53SPU_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:04Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""53SPU""}"
c3df7082-6b99-400f-a617-6548759c7221,S2A_MSIL1C_20251214T125201_N0511_R081_T53SPV_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T53SPV_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:26.354165Z,2025-12-14T15:39:26.354165Z,5860821,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,53SPV,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SPV_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SPV_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T53SPV_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:03Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""53SPV""}"
b356c274-1def-4d0a-a369-a460b430e406,S2A_MSIL1C_20251214T125201_N0511_R081_T53SQU_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T53SQU_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:28.173253Z,2025-12-14T15:39:28.173253Z,5203606,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,53SQU,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SQU_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SQU_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T53SQU_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:03Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""53SQU""}"
5da4cc4b-b528-465a-a584-39050bacf86f,S2A_MSIL1C_20251214T125201_N0511_R081_T53SQV_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T53SQV_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:25.996156Z,2025-12-14T15:39:25.996156Z,5923221,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,53SQV,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SQV_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T53SQV_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T53SQV_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:03Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""53SQV""}"
9ed7635d-45db-4b2b-9e93-404a662dc622,S2A_MSIL1C_20251214T125201_N0511_R081_T54STD_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T54STD_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:26.760098Z,2025-12-14T15:39:26.760098Z,4897330,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,54STD,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54STD_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54STD_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T54STD_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:04Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""54STD""}"
93c5b248-f839-4dd7-8090-c04eb390a631,S2A_MSIL1C_20251214T125201_N0511_R081_T54STE_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T54STE_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:30.609441Z,2025-12-14T15:39:30.609441Z,6230357,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,54STE,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54STE_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54STE_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T54STE_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:04Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""54STE""}"
6e617721-11ba-451a-9def-fffc36f8e624,S2A_MSIL1C_20251214T125201_N0511_R081_T54SUD_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T54SUD_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:25.402241Z,2025-12-14T15:39:25.402241Z,4575120,2025-12-14T15:36:19.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,54SUD,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54SUD_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54SUD_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T54SUD_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:18Z,2025-12-14T15:36:02Z,2025-12-14T15:36:19Z"", ""tileId"": ""54SUD""}"
1495d430-be58-435a-abf6-1d46c771041c,S2A_MSIL1C_20251214T125201_N0511_R081_T54SUE_20251214T150714.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/14/S2A_MSIL1C_20251214T125201_N0511_R081_T54SUE_20251214T150714.SAFE,2025-12-14T12:52:01.024000Z,2025-12-14T12:52:01.024000Z,2025-12-14T15:39:28.290079Z,2025-12-18T10:18:58.266940Z,5151084,2025-12-14T15:36:04.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,54SUE,81,54733,0.0,,,"{""beginningDateTime"": ""2025-12-14T12:52:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11"", ""endingDateTime"": ""2025-12-14T12:52:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54SUE_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54733, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-14T15:07:14.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251214T125201_054733_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 81, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251214T150714_A054733_T54SUE_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251214T150714_S20251214T125203_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251214T150714_A054733_T54SUE_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-14T15:36:04Z,2025-12-14T15:36:02Z,2025-12-14T15:36:04Z"", ""tileId"": ""54SUE""}"
